"No.","Time","Source","Destination","Protocol","Length","Info"
"807","46.147487","80.68.78.17","192.168.1.233","TCP","60","443  >  52125 [ACK] Seq=4529 Ack=454 Win=64128 Len=0"
"808","46.147487","80.68.78.17","192.168.1.233","TLSv1.3","124","Application Data"
"809","46.147487","80.68.78.17","192.168.1.233","TCP","60","443  >  52125 [ACK] Seq=4599 Ack=753 Win=64128 Len=0"
"810","46.147511","192.168.1.233","80.68.78.17","TCP","54","52125  >  443 [ACK] Seq=753 Ack=4599 Win=261376 Len=0"
"811","46.147562","192.168.1.233","80.68.78.17","TLSv1.3","85","Application Data"
"812","46.148642","80.68.78.17","192.168.1.233","TLSv1.3","648","Application Data"
"813","46.148660","192.168.1.233","80.68.78.17","TCP","54","52125  >  443 [ACK] Seq=784 Ack=5193 Win=260864 Len=0"
"814","46.151816","80.68.78.17","192.168.1.233","TCP","60","443  >  52125 [ACK] Seq=5193 Ack=784 Win=64128 Len=0"
"815","46.153951","192.168.1.233","80.68.78.17","TLSv1.3","132","Application Data"
"816","46.157509","80.68.78.17","192.168.1.233","TCP","60","443  >  52125 [ACK] Seq=5193 Ack=862 Win=64128 Len=0"
"817","46.158915","80.68.78.17","192.168.1.233","TLSv1.3","648","Application Data"
"818","46.158930","192.168.1.233","80.68.78.17","TCP","54","52125  >  443 [ACK] Seq=862 Ack=5787 Win=262144 Len=0"
"819","46.163697","192.168.1.233","204.79.197.222","TLSv1.2","708","[TCP ACKed unseen segment] , Application Data"
"820","46.188412","192.168.1.233","93.184.220.29","TCP","54","[TCP ACKed unseen segment] 52055  >  80 [ACK] Seq=235 Ack=642 Win=510 Len=0"
"821","46.195821","204.79.197.222","192.168.1.233","TCP","60","[TCP Previous segment not captured] 443  >  52063 [ACK] Seq=2 Ack=655 Win=16385 Len=0"
"822","46.195821","204.79.197.222","192.168.1.233","TLSv1.2","205","Application Data"
"823","46.195821","204.79.197.222","192.168.1.233","TLSv1.2","92","Application Data"
"824","46.195856","192.168.1.233","204.79.197.222","TCP","54","[TCP ACKed unseen segment] 52063  >  443 [ACK] Seq=655 Ack=191 Win=1020 Len=0"
"825","46.998240","192.168.1.233","168.95.246.4","ICMP","58","Echo (ping) request  id=0x0002, seq=39097/47512, ttl=255 (reply in 826)"
"826","47.208575","168.95.246.4","192.168.1.233","ICMP","58","Echo (ping) reply    id=0x0002, seq=39097/47512, ttl=51 (request in 825)"
"827","48.208873","192.168.1.233","168.95.246.4","ICMP","58","Echo (ping) request  id=0x0002, seq=39098/47768, ttl=255 (reply in 828)"
"828","48.414158","168.95.246.4","192.168.1.233","ICMP","58","Echo (ping) reply    id=0x0002, seq=39098/47768, ttl=51 (request in 827)"
"829","48.642016","13.107.42.12","192.168.1.233","TLSv1.2","947","Application Data"
"830","48.642016","13.107.42.12","192.168.1.233","TLSv1.2","111","Application Data"
"831","48.642054","192.168.1.233","13.107.42.12","TCP","54","51892  >  443 [ACK] Seq=1733 Ack=1901 Win=513 Len=0"
"832","48.698830","87.240.129.129","192.168.1.233","TLSv1.2","390","Application Data"
"833","48.699642","192.168.1.233","87.240.129.129","TLSv1.2","89","Application Data"
"834","48.701167","192.168.1.233","87.240.129.129","TLSv1.2","189","Application Data"
"835","48.720105","87.240.129.129","192.168.1.233","TCP","60","443  >  64647 [ACK] Seq=1445 Ack=717 Win=83 Len=0"
"836","49.031237","37.230.195.85","192.168.1.233","TCP","60","[TCP Keep-Alive] 443  >  52065 [ACK] Seq=51 Ack=59 Win=31 Len=0"
"837","49.031262","192.168.1.233","37.230.195.85","TCP","54","[TCP Keep-Alive ACK] 52065  >  443 [ACK] Seq=59 Ack=52 Win=510 Len=0"
"838","49.296327","192.168.1.121","224.0.0.251","MDNS","173","Standard query response 0x0000 PTR iPhone 11._rdlink._tcp.local TXT OPT"
"839","49.415131","192.168.1.233","168.95.246.4","ICMP","58","Echo (ping) request  id=0x0002, seq=39099/48024, ttl=255 (reply in 842)"
"840","49.602585","162.247.241.14","192.168.1.233","TCP","60","[TCP Keep-Alive] 443  >  52091 [ACK] Seq=1095 Ack=1673 Win=65536 Len=0"
"841","49.602620","192.168.1.233","162.247.241.14","TCP","54","[TCP Keep-Alive ACK] 52091  >  443 [ACK] Seq=1673 Ack=1096 Win=130304 Len=0"
"842","49.623540","168.95.246.4","192.168.1.233","ICMP","58","Echo (ping) reply    id=0x0002, seq=39099/48024, ttl=51 (request in 839)"
"843","49.853887","192.168.1.233","20.54.36.229","TLSv1.2","97","Application Data"
"844","49.908334","13.107.18.254","192.168.1.233","TCP","60","[TCP Dup ACK 268#1] 443  >  52053 [ACK] Seq=1 Ack=1 Win=16381 Len=0"
"845","49.908366","192.168.1.233","13.107.18.254","TCP","54","[TCP Dup ACK 270#1] [TCP ACKed unseen segment] 52053  >  443 [ACK] Seq=1 Ack=2 Win=1019 Len=0"
"846","49.920592","20.54.36.229","192.168.1.233","TLSv1.2","228","Application Data"
"847","49.960835","192.168.1.233","20.54.36.229","TCP","54","64509  >  443 [ACK] Seq=87 Ack=349 Win=514 Len=0"
"848","50.296503","149.154.167.41","192.168.1.233","TCP","60","[TCP Dup ACK 276#1] 443  >  64588 [ACK] Seq=1 Ack=1 Win=2115 Len=0"
"849","50.296554","192.168.1.233","149.154.167.41","TCP","54","[TCP Dup ACK 277#1] [TCP ACKed unseen segment] 64588  >  443 [ACK] Seq=1 Ack=2 Win=512 Len=0"
"850","50.624661","192.168.1.233","168.95.246.4","ICMP","58","Echo (ping) request  id=0x0002, seq=39100/48280, ttl=255 (reply in 853)"
"851","50.726300","192.168.1.233","149.154.167.50","SSL","335","Continuation Data"
"852","50.830125","149.154.167.50","192.168.1.233","TCP","60","443  >  64620 [ACK] Seq=284 Ack=748 Win=15455 Len=0"
"853","50.839859","168.95.246.4","192.168.1.233","ICMP","58","Echo (ping) reply    id=0x0002, seq=39100/48280, ttl=51 (request in 850)"
"854","50.884617","204.79.197.200","192.168.1.233","TCP","60","[TCP Dup ACK 267#1] 443  >  52052 [ACK] Seq=1 Ack=1 Win=16382 Len=0"
"855","50.884643","192.168.1.233","204.79.197.200","TCP","54","[TCP Dup ACK 269#1] [TCP ACKed unseen segment] 52052  >  443 [ACK] Seq=1 Ack=2 Win=1022 Len=0"
"856","50.912257","132.245.230.0","192.168.1.233","TCP","60","[TCP Dup ACK 271#1] 443  >  52054 [ACK] Seq=1 Ack=1 Win=2053 Len=0"
"857","50.912282","192.168.1.233","132.245.230.0","TCP","54","[TCP Dup ACK 272#1] [TCP ACKed unseen segment] 52054  >  443 [ACK] Seq=1 Ack=2 Win=1024 Len=0"
"858","51.016907","173.194.221.188","192.168.1.233","TCP","60","[TCP Keep-Alive] 5228  >  64644 [ACK] Seq=1 Ack=1 Win=265 Len=0"
"859","51.016933","192.168.1.233","173.194.221.188","TCP","54","[TCP Keep-Alive ACK] 64644  >  5228 [ACK] Seq=1 Ack=2 Win=510 Len=0"
"860","51.038128","192.168.1.140","192.168.1.255","UDP","309","56242  >  20002 Len=267"
"861","51.259461","192.168.1.233","192.168.1.1","DNS","65","Standard query 0x8415 A 8.8.8"
"862","51.279499","192.168.1.1","192.168.1.233","DNS","140","Standard query response 0x8415 No such name A 8.8.8 SOA a.root-servers.net"
"863","51.651525","192.168.1.233","173.194.221.95","UDP","75","59139  >  443 Len=33"
"864","51.683033","173.194.221.95","192.168.1.233","UDP","68","443  >  59139 Len=26"
"865","51.840635","192.168.1.233","168.95.246.4","ICMP","58","Echo (ping) request  id=0x0002, seq=39101/48536, ttl=255 (reply in 866)"
"866","52.057754","168.95.246.4","192.168.1.233","ICMP","58","Echo (ping) reply    id=0x0002, seq=39101/48536, ttl=51 (request in 865)"
"867","52.328301","87.240.129.129","192.168.1.233","TLSv1.2","405","Application Data"
"868","52.330358","192.168.1.233","87.240.129.129","TLSv1.2","133","Application Data"
"869","52.330407","192.168.1.233","87.240.129.129","TLSv1.2","163","Application Data"
"870","52.348510","87.240.129.129","192.168.1.233","TLSv1.2","89","Application Data"
"871","52.389672","87.240.129.129","192.168.1.233","TCP","60","443  >  64647 [ACK] Seq=1831 Ack=905 Win=83 Len=0"
"872","52.397926","192.168.1.233","87.240.129.129","TCP","54","64647  >  443 [ACK] Seq=905 Ack=1831 Win=509 Len=0"
"873","52.422689","20.141.10.212","192.168.1.233","TCP","60","[TCP Dup ACK 291#1] 443  >  52059 [ACK] Seq=1 Ack=1 Win=16382 Len=0"
"874","52.422712","192.168.1.233","20.141.10.212","TCP","54","[TCP Dup ACK 292#1] [TCP ACKed unseen segment] 52059  >  443 [ACK] Seq=1 Ack=2 Win=1020 Len=0"
"875","53.058637","192.168.1.233","168.95.246.4","ICMP","58","Echo (ping) request  id=0x0002, seq=39102/48792, ttl=255 (reply in 878)"
"876","53.082670","192.168.1.233","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0002, seq=39103/49048, ttl=128 (reply in 877)"
"877","53.103941","8.8.8.8","192.168.1.233","ICMP","74","Echo (ping) reply    id=0x0002, seq=39103/49048, ttl=60 (request in 876)"
"878","53.265185","168.95.246.4","192.168.1.233","ICMP","58","Echo (ping) reply    id=0x0002, seq=39102/48792, ttl=51 (request in 875)"
"879","53.704408","192.168.1.233","192.168.1.1","DNS","74","Standard query 0xc15a A api.github.com"
"880","53.735693","192.168.1.233","192.168.1.1","DNS","74","Standard query 0xc15a A api.github.com"
"881","53.806218","192.168.1.1","192.168.1.233","DNS","90","Standard query response 0xc15a A api.github.com A 140.82.121.5"
"882","53.806634","192.168.1.233","140.82.121.5","TCP","66","52133  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"883","53.852983","140.82.121.5","192.168.1.233","TCP","66","443  >  52133 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1436 SACK_PERM=1 WS=1024"
"884","53.853037","192.168.1.233","140.82.121.5","TCP","54","52133  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"885","53.854311","192.168.1.233","140.82.121.5","TLSv1.3","608","Client Hello"
"886","53.902424","140.82.121.5","192.168.1.233","TLSv1.3","1490","Server Hello, Change Cipher Spec, Application Data"
"887","53.902424","140.82.121.5","192.168.1.233","TLSv1.3","1388","Application Data, Application Data, Application Data"
"888","53.902459","192.168.1.233","140.82.121.5","TCP","54","52133  >  443 [ACK] Seq=555 Ack=2771 Win=132096 Len=0"
"889","53.904797","192.168.1.233","140.82.121.5","TLSv1.3","128","Application Data"
"890","53.904989","192.168.1.233","140.82.121.5","TLSv1.3","446","Application Data"
"891","53.952221","140.82.121.5","192.168.1.233","TLSv1.3","133","Application Data"
"892","53.952221","140.82.121.5","192.168.1.233","TLSv1.3","133","Application Data"
"893","53.952262","192.168.1.233","140.82.121.5","TCP","54","52133  >  443 [ACK] Seq=1021 Ack=2929 Win=131840 Len=0"
"894","54.005722","140.82.121.5","192.168.1.233","TCP","60","443  >  52133 [ACK] Seq=2929 Ack=1021 Win=68608 Len=0"
"895","54.093861","192.168.1.233","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0002, seq=39104/49304, ttl=128 (reply in 903)"
"896","54.095837","140.82.121.5","192.168.1.233","TLSv1.3","1446","Application Data"
"897","54.095837","140.82.121.5","192.168.1.233","TLSv1.3","86","Application Data"
"898","54.095878","192.168.1.233","140.82.121.5","TCP","54","52133  >  443 [ACK] Seq=1021 Ack=4353 Win=132096 Len=0"
"899","54.096243","192.168.1.233","140.82.121.5","TLSv1.3","94","Application Data"
"900","54.096290","192.168.1.233","140.82.121.5","TLSv1.3","94","Application Data"
"901","54.096347","192.168.1.233","140.82.121.5","TCP","54","52133  >  443 [FIN, ACK] Seq=1101 Ack=4353 Win=132096 Len=0"
"902","54.108218","SeongjiI_ca:f7:16","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.51"
"903","54.120062","8.8.8.8","192.168.1.233","ICMP","74","Echo (ping) reply    id=0x0002, seq=39104/49304, ttl=60 (request in 895)"
"904","54.146729","140.82.121.5","192.168.1.233","TCP","54","443  >  52133 [ACK] Seq=4353 Ack=1061 Win=68608 Len=0"
"905","54.146729","140.82.121.5","192.168.1.233","TCP","54","443  >  52133 [ACK] Seq=4353 Ack=1101 Win=68608 Len=0"
"906","54.146729","140.82.121.5","192.168.1.233","TCP","54","443  >  52133 [FIN, ACK] Seq=4353 Ack=1101 Win=68608 Len=0"
"907","54.146729","140.82.121.5","192.168.1.233","TCP","54","443  >  52133 [ACK] Seq=4354 Ack=1102 Win=68608 Len=0"
"908","54.146772","192.168.1.233","140.82.121.5","TCP","54","52133  >  443 [ACK] Seq=1102 Ack=4354 Win=132096 Len=0"
"909","54.266377","192.168.1.233","168.95.246.4","ICMP","58","Echo (ping) request  id=0x0002, seq=39105/49560, ttl=255 (reply in 913)"
"910","54.282834","93.184.220.29","192.168.1.233","TCP","60","[TCP Dup ACK 346#1] 80  >  52069 [ACK] Seq=1 Ack=1 Win=131 Len=0"
"911","54.282863","192.168.1.233","93.184.220.29","TCP","54","[TCP Dup ACK 347#1] [TCP ACKed unseen segment] 52069  >  80 [ACK] Seq=1 Ack=2 Win=513 Len=0"
"912","54.458112","52.108.80.31","192.168.1.233","TLSv1.2","87","Application Data"
"913","54.471164","168.95.246.4","192.168.1.233","ICMP","58","Echo (ping) reply    id=0x0002, seq=39105/49560, ttl=51 (request in 909)"
"914","54.498300","192.168.1.233","52.108.80.31","TCP","54","65029  >  443 [ACK] Seq=1 Ack=100 Win=512 Len=0"
"915","54.935774","192.168.1.233","37.230.195.85","TLSv1.2","83","Application Data"
"916","54.952887","37.230.195.85","192.168.1.233","TLSv1.2","79","Application Data"
"917","54.996860","192.168.1.233","37.230.195.85","TCP","54","52065  >  443 [ACK] Seq=88 Ack=77 Win=510 Len=0"
"918","55.105161","192.168.1.233","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0002, seq=39106/49816, ttl=128 (reply in 922)"
"919","55.141875","9e:0b:ed:2c:11:6c","Broadcast","ARP","42","ARP Announcement for 192.168.1.143"
"920","55.141875","192.168.1.140","192.168.1.255","UDP","309","42210  >  20002 Len=267"
"921","55.141875","192.168.1.121","224.0.0.251","MDNS","235","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question ANY iPhone 11._rdlink._tcp.local, ""QU"" question SRV 0 0 49153 iPhone-11.local OPT"
"922","55.146215","8.8.8.8","192.168.1.233","ICMP","74","Echo (ping) reply    id=0x0002, seq=39106/49816, ttl=60 (request in 918)"
"923","55.165985","93.184.220.29","192.168.1.233","TCP","60","[TCP Dup ACK 346#2] 80  >  52069 [ACK] Seq=1 Ack=1 Win=131 Len=0"
"924","55.166010","192.168.1.233","93.184.220.29","TCP","54","[TCP Dup ACK 347#2] [TCP ACKed unseen segment] 52069  >  80 [ACK] Seq=1 Ack=2 Win=513 Len=0"
"925","55.447724","192.168.1.121","224.0.0.251","MDNS","354","Standard query response 0x0000 PTR _rdlink._tcp.local TXT PTR, cache flush iPhone-11.local PTR, cache flush iPhone-11.local NSEC, cache flush F.4.A.7.1.8.8.B.3.0.5.8.1.2.C.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 121.1.168.192.in-addr.arpa OPT"
"926","55.447724","192.168.1.121","224.0.0.251","MDNS","147","Standard query 0x0000 ANY iPhone 11._rdlink._tcp.local, ""QM"" question SRV 0 0 49153 iPhone-11.local OPT"
"927","55.447724","192.168.1.121","224.0.0.251","MDNS","148","Standard query 0x0000 ANY iPhone-11.local, ""QU"" question AAAA fe80::1c21:8503:b881:7a4f A 192.168.1.121 OPT"
"928","55.472720","192.168.1.233","168.95.246.4","ICMP","58","Echo (ping) request  id=0x0002, seq=39107/50072, ttl=255 (reply in 929)"
"929","55.677189","168.95.246.4","192.168.1.233","ICMP","58","Echo (ping) reply    id=0x0002, seq=39107/50072, ttl=51 (request in 928)"
"930","55.756075","192.168.1.121","224.0.0.251","MDNS","147","Standard query 0x0000 ANY iPhone 11._rdlink._tcp.local, ""QM"" question SRV 0 0 49153 iPhone-11.local OPT"
"931","55.756075","192.168.1.121","224.0.0.251","MDNS","148","Standard query 0x0000 ANY iPhone-11.local, ""QM"" question AAAA fe80::1c21:8503:b881:7a4f A 192.168.1.121 OPT"
"932","55.756075","192.168.1.121","224.0.0.251","MDNS","289","Standard query response 0x0000 TXT, cache flush PTR iPhone 11._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-11.local NSEC, cache flush iPhone 11._rdlink._tcp.local OPT"
"933","56.062731","192.168.1.121","224.0.0.251","MDNS","148","Standard query 0x0000 ANY iPhone-11.local, ""QM"" question AAAA fe80::1c21:8503:b881:7a4f A 192.168.1.121 OPT"
"934","56.062731","192.168.1.121","224.0.0.251","MDNS","306","Standard query response 0x0000 PTR _rdlink._tcp.local PTR, cache flush iPhone-11.local PTR, cache flush iPhone-11.local NSEC, cache flush F.4.A.7.1.8.8.B.3.0.5.8.1.2.C.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 121.1.168.192.in-addr.arpa OPT"
"935","56.119474","192.168.1.233","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0002, seq=39108/50328, ttl=128 (reply in 936)"
"936","56.169139","8.8.8.8","192.168.1.233","ICMP","74","Echo (ping) reply    id=0x0002, seq=39108/50328, ttl=60 (request in 935)"
"937","56.669606","192.168.1.121","224.0.0.251","MDNS","213","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR iPad \320\220\320\275\320\270\321\200\320\260\320\224._companion-link._tcp.local OPT"
"938","56.677941","192.168.1.233","168.95.246.4","ICMP","58","Echo (ping) request  id=0x0002, seq=39109/50584, ttl=255 (reply in 941)"
"939","56.727998","173.194.221.95","192.168.1.233","UDP","122","443  >  59139 Len=80"
"940","56.752546","192.168.1.233","173.194.221.95","UDP","75","59139  >  443 Len=33"
"941","56.882760","168.95.246.4","192.168.1.233","ICMP","58","Echo (ping) reply    id=0x0002, seq=39109/50584, ttl=51 (request in 938)"
"942","56.976331","192.168.1.121","224.0.0.251","MDNS","162","Standard query response 0x0000 AAAA, cache flush fe80::1c21:8503:b881:7a4f A, cache flush 192.168.1.121 NSEC, cache flush iPhone-11.local OPT"
"943","57.724666","192.168.1.233","140.82.114.25","TCP","55","[TCP Keep-Alive] 50888  >  443 [ACK] Seq=30 Ack=27 Win=514 Len=1"
"944","57.857344","140.82.114.25","192.168.1.233","TCP","66","[TCP Keep-Alive ACK] 443  >  50888 [ACK] Seq=27 Ack=31 Win=92 Len=0 SLE=30 SRE=31"
"945","57.883556","192.168.1.233","168.95.246.4","ICMP","58","Echo (ping) request  id=0x0002, seq=39110/50840, ttl=255 (reply in 948)"
"946","57.908388","192.168.1.121","224.0.0.251","MDNS","353","Standard query response 0x0000 TXT, cache flush PTR iPhone 11._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-11.local AAAA, cache flush fe80::1c21:8503:b881:7a4f A, cache flush 192.168.1.121 NSEC, cache flush iPhone 11._rdlink._tcp.local NSEC, cache flush iPhone-11.local OPT"
"947","57.908388","192.168.1.237","224.0.0.251","MDNS","200","Standard query response 0x0000 TXT, cache flush"
"948","58.099994","168.95.246.4","192.168.1.233","ICMP","58","Echo (ping) reply    id=0x0002, seq=39110/50840, ttl=51 (request in 945)"
"949","58.652723","151.101.84.193","192.168.1.233","TCP","60","[TCP Keep-Alive] 443  >  51335 [ACK] Seq=1 Ack=1 Win=290 Len=0"
"950","58.652749","192.168.1.233","151.101.84.193","TCP","54","[TCP Keep-Alive ACK] 51335  >  443 [ACK] Seq=1 Ack=2 Win=513 Len=0"
"951","58.827949","192.168.1.237","224.0.0.251","MDNS","200","Standard query response 0x0000 TXT, cache flush"
"952","59.100611","192.168.1.233","168.95.246.4","ICMP","58","Echo (ping) request  id=0x0002, seq=39111/51096, ttl=255 (reply in 953)"
"953","59.320086","168.95.246.4","192.168.1.233","ICMP","58","Echo (ping) reply    id=0x0002, seq=39111/51096, ttl=51 (request in 952)"
"954","60.059982","192.168.1.121","224.0.0.251","MDNS","548","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone 11._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-11.local PTR, cache flush iPhone-11.local PTR, cache flush iPhone-11.local AAAA, cache flush fe80::1c21:8503:b881:7a4f A, cache flush 192.168.1.121 NSEC, cache flush iPhone 11._rdlink._tcp.local NSEC, cache flush F.4.A.7.1.8.8.B.3.0.5.8.1.2.C.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 121.1.168.192.in-addr.arpa NSEC, cache flush iPhone-11.local OPT"
"955","60.320881","192.168.1.233","168.95.246.4","ICMP","58","Echo (ping) request  id=0x0002, seq=39112/51352, ttl=255 (reply in 956)"
"956","60.524291","168.95.246.4","192.168.1.233","ICMP","58","Echo (ping) reply    id=0x0002, seq=39112/51352, ttl=51 (request in 955)"
"957","60.663349","192.168.1.121","224.0.0.251","MDNS","213","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR iPad \320\220\320\275\320\270\321\200\320\260\320\224._companion-link._tcp.local OPT"
"958","60.942917","192.168.1.233","157.240.205.60","TLSv1.2","124","Application Data"
"959","60.970107","157.240.205.60","192.168.1.233","TCP","60","443  >  64568 [ACK] Seq=217 Ack=281 Win=357 Len=0"
"960","60.980331","178.132.0.165","192.168.1.233","TCP","60","[TCP Keep-Alive] 8436  >  49364 [ACK] Seq=1 Ack=1 Win=1132 Len=0"
"961","60.980348","192.168.1.233","178.132.0.165","TCP","54","[TCP Keep-Alive ACK] 49364  >  8436 [ACK] Seq=1 Ack=2 Win=511 Len=0"
"962","61.089545","157.240.205.60","192.168.1.233","TLSv1.2","126","Application Data"
"963","61.142786","192.168.1.233","157.240.205.60","TCP","54","64568  >  443 [ACK] Seq=281 Ack=289 Win=513 Len=0"
"964","61.524961","192.168.1.233","168.95.246.4","ICMP","58","Echo (ping) request  id=0x0002, seq=39113/51608, ttl=255 (reply in 965)"
"965","61.728645","168.95.246.4","192.168.1.233","ICMP","58","Echo (ping) reply    id=0x0002, seq=39113/51608, ttl=51 (request in 964)"
"966","62.023395","108.156.22.73","192.168.1.233","TCP","60","[TCP Keep-Alive] 443  >  51921 [ACK] Seq=1 Ack=1 Win=133 Len=0"
"967","62.023422","192.168.1.233","108.156.22.73","TCP","54","[TCP Keep-Alive ACK] 51921  >  443 [ACK] Seq=1 Ack=2 Win=513 Len=0"
"968","62.030409","18.165.122.53","192.168.1.233","TCP","60","[TCP Keep-Alive] 443  >  51922 [ACK] Seq=1 Ack=1 Win=133 Len=0"
"969","62.030429","192.168.1.233","18.165.122.53","TCP","54","[TCP Keep-Alive ACK] 51922  >  443 [ACK] Seq=1 Ack=2 Win=513 Len=0"
